supermarket_id;supplier_id;delivery_date;amount;name;opening_date;supplier_name;supplier_type;department_id;department_info
87;268;2027-12-19;9233,17;SuperNorte;2022-03-07;Peixe Fresco Iberico;seafood;;fruta e legumes
299;53;2027-09-25;2008,32;Nova Compra;2025-02-06;Bebidas Lusas;beverages;;bebidas
166;392;2032-03-22;1142,5;Atlantico Market;2024-12-15;Frutaria Atlantica;produce;192,0;mercearia
299;992;2030-07-07;1291,69;Nova Compra;2025-02-06;Frutaria Atlantica;produce;;congelados
213;875;2023-10-25;1951,13;SuperNorte;2022-08-14;Higiene Plus;cleaning products;19,0;talho
7;62;2023-09-14;2430,76;FreshMart Gaia;2023-07-14;Frutaria Atlantica;produce;;mercearia
81;374;2033-12-30;7586,02;SuperNorte;2024-04-22;Congelados Norte;frozen goods;130,0;padaria
232;882;2024-07-31;2378,18;Atlantico Market;2021-05-12;Frutaria Atlantica;produce;;laticinios
352;840;2030-06-13;1394,9;Atlantico Market;2022-04-17;Casa Verde Horticolas;produce;;congelados
376;190;2035-02-04;1693,21;Atlantico Market;2025-07-22;Casa Verde Horticolas;produce;;mercearia
372;434;2034-09-18;2227,71;BomPreco;2025-04-26;Congelados Norte;frozen goods;;laticinios
345;822;2034-09-29;2454,32;SuperNorte;2025-10-09;Frutaria Atlantica;produce;;peixaria
214;896;2026-02-21;754,48;Atlantico Market;2023-09-17;Padaria Industrial;bakery supplies;87,0;bebidas
462;964;2024-11-21;7459,95;BomPreco;2022-01-14;Congelados Norte;frozen goods;38,0;peixaria
149;694;2032-08-23;5633,6;Nova Compra;2025-09-19;Congelados Norte;frozen goods;41,0;congelados
440;716;2023-11-28;1800,0;Mercado Central;2021-09-09;Padaria Industrial;bakery supplies;;talho
184;637;2030-10-11;6522,82;Atlantico Market;2024-11-20;Carnes Selectas;meat;118,0;talho
397;798;2027-02-21;7785,67;FreshMart Gaia;2023-10-31;Peixe Fresco Iberico;seafood;32,0;congelados
398;472;2036-01-22;1704,13;Mercado Central;2026-02-14;Frutaria Atlantica;produce;;laticinios
66;631;2030-10-19;1808,34;BomPreco;2022-09-19;Lacteos do Vale;dairy;;talho
8;13;2024-08-06;3337,97;Mercado Central;2024-02-04;Bebidas Lusas;beverages;172,0;talho
34;510;2025-09-25;2900,27;Atlantico Market;2021-09-25;Casa Verde Horticolas;produce;;congelados
176;995;2026-02-12;749,45;Mercado Central;2023-03-01;Higiene Plus;cleaning products;;peixaria
26;714;2024-05-17;4424,3;Mercado Central;2022-05-29;Congelados Norte;frozen goods;;talho
372;677;2025-08-27;2551,16;BomPreco;2025-04-26;Carnes Selectas;meat;;padaria
343;833;2025-03-21;4435,3;FreshMart Gaia;2021-12-03;Bebidas Lusas;beverages;146,0;peixaria
294;709;2030-11-22;1342,37;BomPreco;2022-04-03;SnackHouse Distribuicao;snacks;;padaria
444;281;2026-07-20;2696,89;BomPreco;2025-11-27;Lacteos do Vale;dairy;164,0;peixaria
46;7;2025-08-04;3866,21;Atlantico Market;2023-02-06;Carnes Selectas;meat;;higiene
330;807;2034-02-25;4810,3;BomPreco;2025-02-18;Carnes Selectas;meat;;mercearia
301;863;2022-11-07;4984,42;FreshMart Gaia;2021-11-05;Bebidas Lusas;beverages;20,0;peixaria
301;863;2022-11-07;3968,56;FreshMart Gaia;2021-11-05;Bebidas Lusas;beverages;147,0;mercearia
54;647;2023-02-17;10000,0;BomPreco;2021-08-12;Carnes Selectas;meat;;fruta e legumes
155;558;2021-12-02;5233,64;Nova Compra;2021-06-09;Peixe Fresco Iberico;seafood;121,0;padaria
117;95;2030-09-16;1064,88;SuperNorte;2025-08-17;Higiene Plus;cleaning products;;laticinios
379;596;2032-09-22;1744,65;FreshMart Gaia;2024-02-27;Padaria Industrial;bakery supplies;;fruta e legumes
65;502;2025-05-14;1568,24;Nova Compra;2024-07-21;Frutaria Atlantica;produce;;fruta e legumes
229;233;2025-08-03;3113,69;FreshMart Gaia;2022-07-08;Bebidas Lusas;beverages;;peixaria
17;286;2021-08-09;1188,15;Nova Compra;2021-06-10;Padaria Industrial;bakery supplies;;mercearia
83;676;2030-10-25;928,92;Nova Compra;2025-01-15;Padaria Industrial;bakery supplies;157,0;padaria
83;676;2034-04-05;869,19;Nova Compra;2025-01-15;Padaria Industrial;bakery supplies;182,0;peixaria
374;243;2023-08-05;2745,35;Mercado Central;2023-02-24;Bebidas Lusas;beverages;;padaria
236;34;2025-05-11;7938,0;Mercado Central;2024-07-03;Congelados Norte;frozen goods;;congelados
327;991;2025-10-17;2009,08;SuperNorte;2023-06-01;Lacteos do Vale;dairy;94,0;padaria
59;739;2030-07-18;1281,21;Nova Compra;2024-05-26;SnackHouse Distribuicao;snacks;;higiene
282;818;2027-10-17;5687,12;BomPreco;2022-10-01;Peixe Fresco Iberico;seafood;31,0;padaria
282;818;2022-11-15;7625,64;BomPreco;2022-10-01;Peixe Fresco Iberico;seafood;142,0;higiene
261;730;2027-05-23;3500,0;SuperNorte;2023-10-28;Casa Verde Horticolas;produce;;congelados
425;766;2026-03-19;926,72;Nova Compra;2022-01-23;Padaria Industrial;bakery supplies;;peixaria
161;853;2024-02-27;2543,39;Nova Compra;2021-02-26;Bebidas Lusas;beverages;;peixaria
367;456;2022-10-17;1800,0;FreshMart Gaia;2022-02-26;Padaria Industrial;bakery supplies;;padaria
279;501;2030-02-18;2285,23;SuperNorte;2022-10-07;Lacteos do Vale;dairy;;padaria
432;137;2026-01-09;5148,63;BomPreco;2025-09-23;Carnes Selectas;meat;;mercearia
426;404;2032-08-18;4441,27;BomPreco;2025-03-14;Congelados Norte;frozen goods;11,0;peixaria
118;780;2025-08-24;1056,25;Atlantico Market;2022-07-18;Casa Verde Horticolas;produce;;talho
67;842;2028-05-11;1812,58;FreshMart Gaia;2023-11-18;Frutaria Atlantica;produce;;mercearia
35;402;2024-08-13;2603,9;Nova Compra;2021-05-08;Frutaria Atlantica;produce;;peixaria
291;993;2024-11-30;6493,55;SuperNorte;2024-09-22;Bebidas Lusas;beverages;;bebidas
136;462;2023-04-28;1574,58;Atlantico Market;2021-09-27;Frutaria Atlantica;produce;;bebidas
412;14;2025-04-02;4679,51;Atlantico Market;2024-08-06;Congelados Norte;frozen goods;36,0;laticinios
37;940;2023-03-24;3229,33;FreshMart Gaia;2022-12-13;Casa Verde Horticolas;produce;15,0;bebidas
199;658;2032-04-30;6610,7;FreshMart Gaia;2022-06-22;Peixe Fresco Iberico;seafood;;higiene
278;316;2025-03-17;1382,32;Mercado Central;2021-03-28;Padaria Industrial;bakery supplies;;talho
222;995;2024-07-26;1664,28;BomPreco;2021-07-06;Higiene Plus;cleaning products;;talho
409;265;2032-07-24;1019,72;FreshMart Gaia;2025-03-31;Higiene Plus;cleaning products;;mercearia
403;203;2027-07-13;2483,07;FreshMart Gaia;2021-04-09;Bebidas Lusas;beverages;;congelados
158;553;2026-08-18;6040,28;Mercado Central;2025-02-09;Bebidas Lusas;beverages;;fruta e legumes
234;272;2022-08-21;555,22;BomPreco;2022-02-27;Frutaria Atlantica;produce;;talho
92;144;2025-10-22;3182,72;Mercado Central;2024-11-30;Congelados Norte;frozen goods;37,0;talho
439;189;2027-09-15;880,64;FreshMart Gaia;2026-01-08;SnackHouse Distribuicao;snacks;;laticinios
467;177;2025-10-14;8703,77;Nova Compra;2023-05-01;Carnes Selectas;meat;71,0;fruta e legumes
457;133;2023-07-26;6930,33;FreshMart Gaia;2022-06-06;Bebidas Lusas;beverages;107,0;fruta e legumes
391;694;2025-07-22;3103,92;FreshMart Gaia;2024-03-07;Congelados Norte;frozen goods;;fruta e legumes
291;232;2029-06-22;3500,0;SuperNorte;2024-09-22;Frutaria Atlantica;produce;;peixaria
20;189;2026-02-05;3000,0;Mercado Central;2025-07-10;SnackHouse Distribuicao;snacks;;higiene
312;770;2032-02-20;2021,63;BomPreco;2025-12-24;Casa Verde Horticolas;produce;;mercearia
70;917;2025-12-28;10000,0;Atlantico Market;2021-12-25;Carnes Selectas;meat;;talho
482;519;2024-01-21;1236,14;Mercado Central;2023-10-18;SnackHouse Distribuicao;snacks;156,0;mercearia
389;233;2023-12-15;3311,13;Nova Compra;2023-02-14;Bebidas Lusas;beverages;;talho
17;836;2023-10-28;1231,76;Nova Compra;2021-06-10;Padaria Industrial;bakery supplies;;fruta e legumes
499;434;2032-11-22;3149,34;FreshMart Gaia;2023-08-29;Congelados Norte;frozen goods;;talho
218;376;2028-10-04;561,05;Mercado Central;2025-07-13;Padaria Industrial;bakery supplies;;talho
279;447;2028-01-22;3540,62;SuperNorte;2022-10-07;Carnes Selectas;meat;;peixaria
124;699;2022-07-22;1510,24;Atlantico Market;2022-03-28;SnackHouse Distribuicao;snacks;;congelados
263;611;2023-06-29;2655,57;Nova Compra;2022-05-13;Lacteos do Vale;dairy;47,0;peixaria
365;197;2030-08-25;4638,3;Nova Compra;2023-06-30;Carnes Selectas;meat;;laticinios
392;709;2030-01-30;788,87;Mercado Central;2023-08-21;SnackHouse Distribuicao;snacks;;peixaria
359;362;2025-07-10;2286,06;Nova Compra;2021-05-09;Frutaria Atlantica;produce;;peixaria
79;553;2025-04-04;6651,05;FreshMart Gaia;2023-10-18;Bebidas Lusas;beverages;2,0;peixaria
79;553;2025-03-12;2786,48;FreshMart Gaia;2023-10-18;Bebidas Lusas;beverages;67,0;padaria
127;286;2025-03-09;1800,0;FreshMart Gaia;2022-10-25;Padaria Industrial;bakery supplies;;higiene
393;966;2028-05-26;1478,45;SuperNorte;2025-10-05;Padaria Industrial;bakery supplies;;laticinios
129;362;2022-07-08;1151,21;SuperNorte;2021-08-18;Frutaria Atlantica;produce;;padaria
184;792;2034-07-04;1382,13;Atlantico Market;2024-11-20;Frutaria Atlantica;produce;118,0;talho
424;191;2029-09-14;1867,55;Atlantico Market;2025-08-18;Lacteos do Vale;dairy;;peixaria
189;330;2033-04-04;1702,01;SuperNorte;2024-04-27;Casa Verde Horticolas;produce;;padaria
300;525;2024-04-26;458,95;BomPreco;2022-06-18;Higiene Plus;cleaning products;;fruta e legumes
221;644;2022-10-14;3063,91;Nova Compra;2022-05-20;Congelados Norte;frozen goods;;mercearia
103;32;2025-05-07;1442,03;FreshMart Gaia;2022-12-24;Frutaria Atlantica;produce;;higiene
44;850;2033-01-20;3500,0;Mercado Central;2024-10-03;Casa Verde Horticolas;produce;56,0;peixaria
361;378;2023-07-24;7198,83;FreshMart Gaia;2023-03-12;Peixe Fresco Iberico;seafood;;higiene
260;852;2031-12-06;1291,85;Mercado Central;2025-07-07;Frutaria Atlantica;produce;;higiene
464;151;2027-09-21;1764,96;Mercado Central;2022-08-25;Lacteos do Vale;dairy;;peixaria
439;154;2032-07-30;5206,48;FreshMart Gaia;2026-01-08;Congelados Norte;frozen goods;;bebidas
413;353;2034-01-06;3163,49;Nova Compra;2025-04-04;Bebidas Lusas;beverages;79,0;higiene
413;353;2033-01-13;2881,61;Nova Compra;2025-04-04;Bebidas Lusas;beverages;81,0;laticinios
107;222;2027-04-04;1442,3;Nova Compra;2025-07-14;Frutaria Atlantica;produce;141,0;bebidas
107;222;2028-09-29;2295,76;Nova Compra;2025-07-14;Frutaria Atlantica;produce;158,0;congelados
277;995;2031-05-25;738,36;FreshMart Gaia;2026-02-03;Higiene Plus;cleaning products;;peixaria
263;827;2023-01-02;3311,15;Nova Compra;2022-05-13;Carnes Selectas;meat;47,0;peixaria
326;861;2024-12-13;1416,27;Mercado Central;2024-09-07;Lacteos do Vale;dairy;;padaria
213;355;2025-07-25;836,62;SuperNorte;2022-08-14;Higiene Plus;cleaning products;19,0;talho
28;35;2024-10-09;949,16;Atlantico Market;2023-02-26;Higiene Plus;cleaning products;;padaria
184;128;2027-11-19;9731,72;Atlantico Market;2024-11-20;Peixe Fresco Iberico;seafood;118,0;talho
211;138;2027-02-18;10362,18;FreshMart Gaia;2024-02-14;Peixe Fresco Iberico;seafood;103,0;padaria
110;510;2031-05-21;2090,61;Mercado Central;2024-05-11;Casa Verde Horticolas;produce;;padaria
240;255;2030-10-07;1514,55;BomPreco;2023-03-19;Higiene Plus;cleaning products;106,0;higiene
8;908;2025-05-06;4808,14;Mercado Central;2024-02-04;Peixe Fresco Iberico;seafood;172,0;talho
214;823;2025-01-21;1470,0;Atlantico Market;2023-09-17;Bebidas Lusas;beverages;87,0;bebidas
106;326;2028-11-07;1066,87;Atlantico Market;2024-07-22;Padaria Industrial;bakery supplies;;padaria
186;316;2022-02-07;1143,37;BomPreco;2021-08-09;Padaria Industrial;bakery supplies;;padaria
30;689;2034-11-29;1218,5;BomPreco;2025-01-06;SnackHouse Distribuicao;snacks;29,0;peixaria
30;689;2033-03-20;1016,68;BomPreco;2025-01-06;SnackHouse Distribuicao;snacks;199,0;talho
187;19;2024-09-15;930,29;FreshMart Gaia;2023-07-04;SnackHouse Distribuicao;snacks;;talho
492;143;2024-09-29;4043,83;BomPreco;2023-12-08;Bebidas Lusas;beverages;;laticinios
123;510;2026-05-14;1919,46;SuperNorte;2023-03-06;Casa Verde Horticolas;produce;185,0;congelados
307;423;2028-05-07;6419,28;FreshMart Gaia;2022-08-19;Bebidas Lusas;beverages;197,0;fruta e legumes
189;577;2029-08-09;3758,24;SuperNorte;2024-04-27;Carnes Selectas;meat;;talho
474;374;2025-06-13;3777,43;BomPreco;2023-04-15;Congelados Norte;frozen goods;;padaria
454;694;2022-07-26;4333,41;Atlantico Market;2022-02-05;Congelados Norte;frozen goods;;fruta e legumes
123;511;2028-11-25;1678,72;SuperNorte;2023-03-06;Lacteos do Vale;dairy;185,0;congelados
381;514;2025-11-27;6272,48;SuperNorte;2021-05-16;Congelados Norte;frozen goods;;laticinios
25;644;2025-10-23;7506,59;FreshMart Gaia;2024-05-31;Congelados Norte;frozen goods;;fruta e legumes
316;875;2025-12-28;836,06;Atlantico Market;2022-06-02;Higiene Plus;cleaning products;75,0;mercearia
300;616;2025-03-07;813,72;BomPreco;2022-06-18;Padaria Industrial;bakery supplies;;higiene
54;14;2022-12-31;7804,22;BomPreco;2021-08-12;Congelados Norte;frozen goods;;talho
323;265;2025-11-25;1590,23;Nova Compra;2021-06-14;Higiene Plus;cleaning products;82,0;talho
43;60;2027-07-15;1950,2;FreshMart Gaia;2025-06-14;Casa Verde Horticolas;produce;;peixaria
215;740;2024-09-15;2157,05;Nova Compra;2022-05-12;Casa Verde Horticolas;produce;;higiene
500;438;2024-04-24;8731,63;Mercado Central;2022-04-18;Peixe Fresco Iberico;seafood;;fruta e legumes
93;908;2024-01-09;7744,06;SuperNorte;2023-02-02;Peixe Fresco Iberico;seafood;102,0;mercearia
386;901;2025-08-18;2366,91;Mercado Central;2024-08-11;Lacteos do Vale;dairy;;laticinios
371;419;2030-06-20;1657,12;Nova Compra;2022-09-12;SnackHouse Distribuicao;snacks;;laticinios
316;49;2025-07-02;3000,0;Atlantico Market;2022-06-02;SnackHouse Distribuicao;snacks;75,0;mercearia
57;855;2024-09-05;1219,73;SuperNorte;2024-02-07;Higiene Plus;cleaning products;;peixaria
336;523;2026-01-20;3752,09;BomPreco;2021-05-18;Bebidas Lusas;beverages;10,0;talho
142;609;2029-01-09;3000,0;Atlantico Market;2023-11-17;SnackHouse Distribuicao;snacks;;mercearia
183;616;2026-02-08;1157,86;SuperNorte;2022-11-01;Padaria Industrial;bakery supplies;178,0;higiene
481;265;2024-01-27;1334,41;FreshMart Gaia;2023-11-19;Higiene Plus;cleaning products;166,0;padaria
479;851;2033-11-19;2855,66;Nova Compra;2025-03-24;Lacteos do Vale;dairy;18,0;laticinios
490;821;2026-08-10;2381,54;Atlantico Market;2023-10-13;Lacteos do Vale;dairy;;higiene
220;928;2025-09-14;4660,86;Atlantico Market;2024-11-09;Peixe Fresco Iberico;seafood;;fruta e legumes
313;681;2026-03-14;2400,71;FreshMart Gaia;2023-03-30;Lacteos do Vale;dairy;109,0;talho
25;215;2025-12-29;955,53;FreshMart Gaia;2024-05-31;Higiene Plus;cleaning products;;padaria
441;63;2025-10-22;7000,0;SuperNorte;2021-08-16;Bebidas Lusas;beverages;179,0;fruta e legumes
82;116;2025-10-27;1113,43;Atlantico Market;2023-01-31;Padaria Industrial;bakery supplies;54,0;laticinios
479;619;2026-02-07;1081,75;Nova Compra;2025-03-24;SnackHouse Distribuicao;snacks;18,0;laticinios
435;572;2025-03-02;1550,38;SuperNorte;2024-08-06;Frutaria Atlantica;produce;;bebidas
131;718;2025-04-03;9148,71;Nova Compra;2022-05-27;Peixe Fresco Iberico;seafood;152,0;fruta e legumes
486;66;2024-11-15;612,01;BomPreco;2022-02-26;Padaria Industrial;bakery supplies;;congelados
418;548;2029-07-03;12000,0;Atlantico Market;2023-10-04;Peixe Fresco Iberico;seafood;24,0;bebidas
336;900;2023-02-26;961,1;BomPreco;2021-05-18;Casa Verde Horticolas;produce;10,0;talho
340;549;2029-06-24;2502,57;Atlantico Market;2022-05-12;SnackHouse Distribuicao;snacks;68,0;congelados
340;549;2026-12-26;1325,52;Atlantico Market;2022-05-12;SnackHouse Distribuicao;snacks;151,0;higiene
16;995;2025-05-07;955,49;Atlantico Market;2024-01-08;Higiene Plus;cleaning products;5,0;congelados
116;609;2024-08-14;2101,72;Mercado Central;2022-10-19;SnackHouse Distribuicao;snacks;;laticinios
83;766;2026-05-14;815,23;Nova Compra;2025-01-15;Padaria Industrial;bakery supplies;157,0;padaria
83;766;2027-07-06;1800,0;Nova Compra;2025-01-15;Padaria Industrial;bakery supplies;182,0;peixaria
16;35;2033-01-07;731,89;Atlantico Market;2024-01-08;Higiene Plus;cleaning products;5,0;congelados
451;268;2025-05-15;8371,45;FreshMart Gaia;2022-01-11;Peixe Fresco Iberico;seafood;63,0;laticinios
35;414;2024-05-19;3799,1;Nova Compra;2021-05-08;Congelados Norte;frozen goods;;congelados
441;219;2025-09-05;1885,33;SuperNorte;2021-08-16;SnackHouse Distribuicao;snacks;179,0;fruta e legumes
220;163;2031-11-15;4726,09;Atlantico Market;2024-11-09;Bebidas Lusas;beverages;;fruta e legumes
342;813;2025-12-12;1720,35;BomPreco;2021-05-14;Bebidas Lusas;beverages;196,0;higiene
357;473;2022-03-20;4166,43;SuperNorte;2021-05-17;Bebidas Lusas;beverages;;congelados
39;257;2024-05-08;8815,16;SuperNorte;2022-08-08;Carnes Selectas;meat;;bebidas
393;440;2031-08-28;2282,02;SuperNorte;2025-10-05;Casa Verde Horticolas;produce;;talho
299;111;2031-02-24;1821,25;Nova Compra;2025-02-06;Lacteos do Vale;dairy;;talho
64;665;2035-06-25;727,78;Atlantico Market;2025-08-22;Higiene Plus;cleaning products;;mercearia
404;490;2030-11-23;2325,1;Mercado Central;2024-09-04;Casa Verde Horticolas;produce;;talho
282;196;2026-08-21;1800,0;BomPreco;2022-10-01;Padaria Industrial;bakery supplies;31,0;padaria
282;196;2032-02-13;1346,95;BomPreco;2022-10-01;Padaria Industrial;bakery supplies;142,0;higiene
124;173;2031-02-16;6313,75;Atlantico Market;2022-03-28;Bebidas Lusas;beverages;;peixaria
114;222;2030-03-29;2815,23;BomPreco;2025-03-11;Frutaria Atlantica;produce;;laticinios
456;585;2032-02-02;1152,08;BomPreco;2025-06-07;Higiene Plus;cleaning products;;peixaria
342;227;2021-10-07;5624,42;BomPreco;2021-05-14;Carnes Selectas;meat;196,0;higiene
483;218;2029-04-23;9608,4;SuperNorte;2025-01-22;Peixe Fresco Iberico;seafood;;congelados
274;275;2022-08-13;675,42;Atlantico Market;2021-09-17;Higiene Plus;cleaning products;;bebidas
402;4;2024-01-09;5765,54;BomPreco;2023-09-28;Congelados Norte;frozen goods;;mercearia
124;738;2029-12-29;11453,73;Atlantico Market;2022-03-28;Peixe Fresco Iberico;seafood;;mercearia
69;504;2024-08-25;4201,76;SuperNorte;2021-06-05;Congelados Norte;frozen goods;;laticinios
198;510;2032-07-29;2668,44;BomPreco;2025-11-21;Casa Verde Horticolas;produce;;bebidas
302;637;2025-08-22;4207,77;Mercado Central;2023-08-01;Carnes Selectas;meat;;bebidas
303;315;2034-06-05;1398,86;SuperNorte;2025-02-15;Higiene Plus;cleaning products;;padaria
280;612;2025-11-27;1636,05;Atlantico Market;2025-05-05;Frutaria Atlantica;produce;115,0;higiene
123;899;2024-11-06;2029,3;SuperNorte;2023-03-06;SnackHouse Distribuicao;snacks;185,0;congelados
38;414;2025-04-22;4102,43;Mercado Central;2022-04-17;Congelados Norte;frozen goods;140,0;congelados
342;660;2023-04-06;870,15;BomPreco;2021-05-14;Casa Verde Horticolas;produce;196,0;higiene
179;492;2025-05-09;1339,14;Nova Compra;2024-10-24;Frutaria Atlantica;produce;;higiene
46;769;2029-04-11;3000,0;Atlantico Market;2023-02-06;SnackHouse Distribuicao;snacks;;peixaria
428;611;2024-10-16;2775,58;Mercado Central;2023-08-26;Lacteos do Vale;dairy;;fruta e legumes
360;779;2024-04-19;641,92;BomPreco;2023-03-19;SnackHouse Distribuicao;snacks;200,0;peixaria
288;292;2034-12-17;3185,8;BomPreco;2025-10-31;Frutaria Atlantica;produce;;laticinios
12;959;2031-04-20;982,17;BomPreco;2024-07-15;SnackHouse Distribuicao;snacks;;higiene
67;708;2026-02-05;9716,46;FreshMart Gaia;2023-11-18;Peixe Fresco Iberico;seafood;;peixaria
93;381;2024-12-15;3845,77;SuperNorte;2023-02-02;Lacteos do Vale;dairy;102,0;mercearia
479;259;2031-08-14;1727,26;Nova Compra;2025-03-24;SnackHouse Distribuicao;snacks;18,0;laticinios
245;946;2031-02-11;638,52;Nova Compra;2024-07-08;Padaria Industrial;bakery supplies;;peixaria
477;529;2028-02-18;1195,96;SuperNorte;2022-01-25;SnackHouse Distribuicao;snacks;;fruta e legumes
468;280;2025-04-20;2455,55;BomPreco;2021-07-29;Casa Verde Horticolas;produce;;padaria
133;816;2027-08-21;599,91;FreshMart Gaia;2023-08-18;Padaria Industrial;bakery supplies;26,0;fruta e legumes
201;150;2033-11-13;1423,81;SuperNorte;2024-04-10;Casa Verde Horticolas;produce;;congelados
71;841;2025-03-13;2708,16;Nova Compra;2024-03-23;Lacteos do Vale;dairy;136,0;talho
368;722;2024-03-24;1380,1;Mercado Central;2022-05-09;Frutaria Atlantica;produce;;congelados
204;676;2023-08-09;1800,0;BomPreco;2021-04-02;Padaria Industrial;bakery supplies;;higiene
479;914;2025-09-21;2695,22;Nova Compra;2025-03-24;Congelados Norte;frozen goods;18,0;laticinios
267;109;2031-04-04;375,73;SuperNorte;2025-12-26;SnackHouse Distribuicao;snacks;;talho
36;487;2021-08-12;3804,56;BomPreco;2021-03-31;Carnes Selectas;meat;;peixaria
361;41;2026-09-09;2471,99;FreshMart Gaia;2023-03-12;Lacteos do Vale;dairy;;fruta e legumes
223;319;2022-11-11;2433,36;FreshMart Gaia;2022-09-06;SnackHouse Distribuicao;snacks;;mercearia
171;647;2025-12-04;4493,46;SuperNorte;2025-12-02;Carnes Selectas;meat;13,0;padaria
334;560;2033-05-01;1633,02;Atlantico Market;2024-10-12;Casa Verde Horticolas;produce;127,0;talho
92;107;2029-06-11;5325,47;Mercado Central;2024-11-30;Carnes Selectas;meat;37,0;talho
165;76;2025-07-03;1800,0;SuperNorte;2024-06-21;Padaria Industrial;bakery supplies;;fruta e legumes
259;118;2026-03-25;7707,88;FreshMart Gaia;2025-05-28;Peixe Fresco Iberico;seafood;39,0;mercearia
259;118;2032-12-03;5207,26;FreshMart Gaia;2025-05-28;Peixe Fresco Iberico;seafood;96,0;bebidas
48;626;2025-02-02;1800,0;BomPreco;2022-10-06;Padaria Industrial;bakery supplies;;laticinios
303;427;2026-01-09;5427,3;SuperNorte;2025-02-15;Carnes Selectas;meat;;higiene
308;951;2023-04-24;844,99;Mercado Central;2022-07-13;Lacteos do Vale;dairy;;higiene
191;915;2032-12-12;736,67;Nova Compra;2024-01-10;Higiene Plus;cleaning products;;laticinios
42;283;2026-01-06;4820,91;BomPreco;2022-11-03;Bebidas Lusas;beverages;;bebidas
434;831;2035-01-31;966,3;Mercado Central;2025-07-06;Lacteos do Vale;dairy;95,0;congelados
259;138;2027-09-29;8132,96;FreshMart Gaia;2025-05-28;Peixe Fresco Iberico;seafood;39,0;mercearia
259;138;2028-06-19;4575,96;FreshMart Gaia;2025-05-28;Peixe Fresco Iberico;seafood;96,0;bebidas
239;552;2030-10-07;3142,94;Nova Compra;2022-04-05;Frutaria Atlantica;produce;120,0;mercearia
83;992;2025-05-15;1994,85;Nova Compra;2025-01-15;Frutaria Atlantica;produce;157,0;padaria
83;992;2034-11-16;885,61;Nova Compra;2025-01-15;Frutaria Atlantica;produce;182,0;peixaria
119;105;2025-07-13;2074,78;Nova Compra;2024-10-31;Higiene Plus;cleaning products;;bebidas
35;931;2027-11-01;3971,27;Nova Compra;2021-05-08;Lacteos do Vale;dairy;;talho
296;599;2033-05-15;928,86;Mercado Central;2024-07-23;SnackHouse Distribuicao;snacks;;bebidas
421;120;2025-08-26;1289,08;FreshMart Gaia;2023-11-12;Casa Verde Horticolas;produce;;higiene
253;503;2026-11-03;4701,25;FreshMart Gaia;2023-05-05;Bebidas Lusas;beverages;89,0;fruta e legumes
469;175;2024-05-02;1868,67;FreshMart Gaia;2023-05-24;Higiene Plus;cleaning products;126,0;laticinios
107;823;2032-04-09;7000,0;Nova Compra;2025-07-14;Bebidas Lusas;beverages;141,0;bebidas
107;823;2027-01-20;5599,43;Nova Compra;2025-07-14;Bebidas Lusas;beverages;158,0;congelados
291;482;2027-05-18;3500,0;SuperNorte;2024-09-22;Frutaria Atlantica;produce;;peixaria
391;28;2025-01-14;6557,03;FreshMart Gaia;2024-03-07;Peixe Fresco Iberico;seafood;;bebidas
423;515;2027-02-11;1634,09;SuperNorte;2022-05-09;Higiene Plus;cleaning products;14,0;congelados
423;515;2030-06-20;1064,81;SuperNorte;2022-05-09;Higiene Plus;cleaning products;55,0;talho
481;98;2031-05-20;5137,83;FreshMart Gaia;2023-11-19;Peixe Fresco Iberico;seafood;166,0;padaria
183;473;2025-01-27;4006,63;SuperNorte;2022-11-01;Bebidas Lusas;beverages;178,0;higiene
433;103;2030-10-05;2885,3;FreshMart Gaia;2024-07-23;Bebidas Lusas;beverages;28,0;talho
296;637;2031-08-03;1703,29;Mercado Central;2024-07-23;Carnes Selectas;meat;;mercearia
86;476;2031-10-26;740,77;Mercado Central;2025-11-24;Padaria Industrial;bakery supplies;;congelados
341;300;2023-11-11;3003,26;Nova Compra;2022-09-13;Casa Verde Horticolas;produce;;fruta e legumes
39;955;2025-03-27;1420,8;SuperNorte;2022-08-08;Higiene Plus;cleaning products;;bebidas
370;315;2025-04-22;1424,38;Atlantico Market;2023-01-22;Higiene Plus;cleaning products;7,0;higiene
494;725;2028-10-31;975,22;Mercado Central;2024-11-22;Higiene Plus;cleaning products;;peixaria
197;103;2024-12-15;4356,13;Nova Compra;2023-07-18;Bebidas Lusas;beverages;;mercearia
384;417;2025-04-14;10000,0;BomPreco;2024-10-07;Carnes Selectas;meat;;bebidas
449;282;2030-02-28;3474,68;Nova Compra;2024-02-23;Frutaria Atlantica;produce;;fruta e legumes
128;528;2025-11-01;7663,3;Mercado Central;2021-12-26;Peixe Fresco Iberico;seafood;;padaria
18;65;2031-09-10;936,39;BomPreco;2025-02-11;Higiene Plus;cleaning products;;bebidas
276;391;2024-02-23;4000,0;BomPreco;2021-06-07;Lacteos do Vale;dairy;;laticinios
68;572;2032-10-01;2979,77;Mercado Central;2023-11-14;Frutaria Atlantica;produce;;congelados
204;609;2022-05-22;847,38;BomPreco;2021-04-02;SnackHouse Distribuicao;snacks;;laticinios
184;424;2025-10-16;1950,45;Atlantico Market;2024-11-20;Congelados Norte;frozen goods;118,0;talho
237;672;2029-04-07;974,08;SuperNorte;2025-07-18;Frutaria Atlantica;produce;;padaria
